script,year,character,gender,line
Rockstar,,Tab,male,(laughing) Oh shit… Tab hi tum Prague nahin ja rahe haan…?
Rockstar,,Jordan,male,Jordan takes his phone and walks out.
Rockstar,,Mike,male,Mike off kar lena… Nahin to saari baatein record kar lenge hum…
Rockstar,,Shirin Nanda,female,"Shirin Nanda is sitting there, reading a book, a wine glass kept on the side"
Rockstar,,Shirin,female,"Heer comes to her, Shirin kisses Heer on the cheek."
Rockstar,,Jordan,male,player looks at him. Jordan is getting involved with the music. He does not wish
Rockstar,,Jordan,male,"them, is moving to a different rhythm. Jordan starts to play the chords that he is"
Rockstar,,Jordan,male,guitar with the same musicians. Some other musicans have joined them. Jordan has
Rockstar,,Jordan,male,everyday. People have got attracted to this and begin to crowd around. Jordan is
Rockstar,,Jordan,male,"gained momentum. Jordan vibes with all musicians, completely entranced. A fat lady"
Rockstar,,Jordan,male,"At the strip bar, the girls are dancing. Heer and Jordan are sitting in the front"
Rockstar,,Jordan,male,"Red light district, girls standing on the pavement. Heer and Jordan proposition"
Rockstar,,Jordan,male,"like a tart. Jordan acts as the client, comes up to her. She turns and looks at him coyly."
Rockstar,,Jordan,male,"Another day, Heer dancing like mad with Jordan at a cheap pub. It’s too early"
Rockstar,,Jordan,male,The bike is standing on a countryside meadow. Jordan is still.
Rockstar,,Zara si saavdhaani,female,"Zara si saavdhaani, zindagi bhar aasaani."
Rockstar,,Jordan,male,Jordan driving the bike. Heer sitting behind.
Rockstar,,Jordan,male,Heer waves to her. Jordan looks towards her.
Rockstar,,Jay,male,"baad Jay chala jayega nahin nahin nahin tumhein kal aana hi hai, hum"
Rockstar,,Jordan,male,Heer moves towards the house in the mean time. Jordan smiles at Meena.
Rockstar,,Jay,male,Jay walks up with a hospitable smile and hand stretched.
Rockstar,,Jay,male,Jordan looks at Heer. She crosses over to Jay.
Rockstar,,Jordan,male,Heer can see that Jordan is out of his depth and nervous. She steps in.
Rockstar,,Jay,male,"Jordan is sitting on a single sofa, is given a glass of water by Jay."
Rockstar,,Jordan,male,"Jordan takes it, smiles. He looks at Heer."
Rockstar,,Jay,male,"Heer is sitting on a two seater sofa. Jay crosses her, touches her shoulder and"
Rockstar,,Jay,male,(turns to Jay and Heer) They asked me to volunteer as well….
Rockstar,,Jay,male,Jordan looks at Heer. She is sitting next to Jay.
Rockstar,,Jay,male,(OC to Jay) Dr Cermac kafi khush aur surprised the…
Rockstar,,Jay,male,"Heer looks at Jay, smiles slightly."
Rockstar,,Jay,male,"Later, after dinner, they are sitting in the library. Meena is talking. Jay is"
Rockstar,,Jordan,male,Meena and Shirin standing at the porch of the villa to see Jordan off.
Rockstar,,Jordan,male,Heer is dropping Jordan to the gate. Jordan’s breath is up.
Rockstar,,Jordan,male,Jordan records this song at a studio in Prague.
Rockstar,,Jordan,male,Jordan performs the song at an opera house. With local musicians. Shirin and
Rockstar,,Jordan,male,The performance ends. Silence. Jordan marches out of stage towards Heer.
Rockstar,,Jordan,male,Jordan bows again with the musicians.
Rockstar,,Jameel Khan,male,Maan gaye Ustad Jameel Khan… Hota hai saala… Puttar jitte ka bhi
Rockstar,,Jordan,male,Jordan comes out aggravated to the passage that leads to the exterior. He
Rockstar,,Jordan,male,"Jordan sees Heer talking to Shirin and Meena. He stops, steals into the"
Rockstar,,Jordan,male,Jordan turns Heer into a silent corner and puts her against a pillar. They look
Rockstar,,Jordan,male,Their breath is up. Jordan is looking at her.
Rockstar,,Jordan,male,Jordan gets off the bus with the others.
Rockstar,,Jordan,male,Dhingra has walked up. Jordan looks at him absently.
Rockstar,,Jordan,male,"Jordan stands there, looking towards the city."
Rockstar,,Jay,male,"She runs out of the door and comes alongside Jay, who is standing there with a"
Rockstar,,Jay,male,(screams in a spark) Jay… Ye kuch nahin karega…
Rockstar,,Jay,male,"Jay is standing at the steps, looking at her as though he does not know her."
Rockstar,,Jay,male,"Jay’s face changes, he rushes to her."
Rockstar,,Jordan,male,"pushes the hand away, elbows the security man. The security man hits him. Jordan"
Rockstar,,Jordan,male,Jordan sitting in the recruitment area of the prison after a few hours. Other
Rockstar,,Jordan,male,"Jordan sitting alone in his cell. Door opens, he turns to look."
Rockstar,,Jordan,male,Jordan’s face as he sits in court. He doesn’t feel anything now. His mind is
Rockstar,,Jordan,male,"Jordan’s face as he is walked out by the policemen. He is bedraggled, lost,"
Rockstar,,Jordan,male,"Jordan idhar, idhar, Jordan… Kya aapko lagta hai ki aapka music ka"
Rockstar,,Jordan,male,Jordan… Ek comment dena zaroori hai…
Rockstar,,Jordan,male,(stepping in) Tumko javab dena hoga Jordan…
Rockstar,,Jordan,male,Jordan pushes the others away as well.
Rockstar,,Jordan,male,"Jordan in prison. He is sitting alone, looking the other way."
Rockstar,,Jordan ko aaj,male,Peetampura ka yehi vo ghar hai jis se Jordan ko aaj se do saal pehle
Rockstar,,Jordan,male,Jordan sitting in prison at the same place. Again we can not see him clearly.
Rockstar,,Jordan,male,Jordan’s picture. His face is darkened. The screen is being made.
Rockstar,,Jordan,male,‘Negative’. It shows Jordan behind bars.
Rockstar,,Jordan,male,It is Jordan’s new album. It has released.
Rockstar,,Jordan,male,"Slow motion. Jordan is seen at a distance, coming out of the police station"
Rockstar,,Jordan,male,Jordan sitting at a press conference. Chaos of the media around him. Flashes.
Rockstar,,Jordan,male,Jordan’s face as he sits in the press conference.
Rockstar,,Jordan,male,Jordan performs at these three venues.
Rockstar,,Jordan,male,At the Cannaught Place stage. The band is playing the music. Jordan is in
Rockstar,,Jordan,male,(OC) Taazi-taazi success shayad Jordan se samhaali nahin ja rahi.
Rockstar,,Jordan,male,"On the tv screen, with Jordan’s clip running in a box -"
Rockstar,,Night Concert,female,Night Concert at Cannaught Place (Part One)
Rockstar,,Jordan,male,Silence. The audience is looking towards the stage. Jordan is standing on
Rockstar,,Jordan,male,"Flashback. Jordan sitting outside the Hazrat Nizamuddin dargah, looking at"
Rockstar,,Jordan,male,Jordan standing in the lane outside his house at night. Silence.
Rockstar,,Night Concert,female,Night Concert at Cannaught Place (Part Two)
Rockstar,,Jordan,male,"To see Jordan wearing a vest and playing guitar to twelve prostitutes, who sit"
Rockstar,,Jordan,male,Khatana is fuming in anger as he walks out of the brothel with Jordan. Jordan
Rockstar,,Jordan,male,(OC) Oh my God it’s Jordan…
Rockstar,,Jordan,male,People around Jordan begin to notice him now. Jordan taps Khatana on his
Rockstar,,Jordan,male,I love you Jordan… I love you…
Rockstar,,Jordan,male,Jordan posing with his next music album CD. He is looking different. There
Rockstar,,Jordan Jordan,male,Kya Jordan Jordan…? Pehle nahin kheench sakte the? Kitta time lagta
Rockstar,,Jordan,male,Cut. Jordan posing with Megha and her husband. Flash. Jordan extends his
Rockstar,,Jordan,male,Cut. Jordan posing with Mono and his girlfriend. Flash. Jaat comes into
Rockstar,,Jordan,male,Cut. Jordan posing with Jaat. Flash.
Rockstar,,Jordan,male,Cut. Jordan posing with Mono and two others. Flash.
Rockstar,,Jordan,male,Cut. Jordan posing again with Megha and her husband. Flash. The
Rockstar,,Jordan,male,Cut. Jordan posing with Jaat and another man. Flash.
Rockstar,,Jordan,male,Cut. Jordan posing with three elder women. Flash.
Rockstar,,Jordan,male,Cut. Jordan posing with two men. Flash.
Rockstar,,Jordan,male,"Cut. Jordan posing with Mono, his girlfriend, Jaat, Megha and her husband."
Rockstar,,Jordan,male,Jordan’s friends are surprised. Jordan turns and walks away.
Rockstar,,Jordan,male,Jordan sitting on the sofa at Dhingra’s office. He has a contract and a pen kept
Rockstar,,Jordan,male,"Jordan smiles to himself, while making smaller bits."
Rockstar,,Jordan,male,"Jordan comes to the table, looks at Dhingra. Then begins a chant and sprinkles"
Rockstar,,Jordan,male,"Jordan begins to laugh. Khatana holds his hands, tries to take him out."
Rockstar,,Jordan,male,Crowd cheer heard backstage just after performance. Jordan comes out with
Rockstar,,Jordan,male,his guitar. An assistant comes to take the guitar. Jordan looks.
Rockstar,,Jordan,male,"Door opens and Jordan gets Sheena into the vanity van, slams the door shut."
Rockstar,,Jordan,male,Cluck… Nahin hoga Jordan… Main Heer nahin hoon.
Rockstar,,Jay,male,"Jay is standing at the steps, looking at Heer as though he does not know her."
Rockstar,,Jay,male,Heer turns to Jay. Her head is spinning.
Rockstar,,Jordan,male,Jordan’s face as he jostles with security-men on the street above Heer’s house.
Rockstar,,Jordan,male,Jordan playing the electric guitar on an open stage in Delhi.
Rockstar,,Jay,male,Heer being raised onto Jay’s knee. The sequence becomes normal slow
Rockstar,,Jay,male,"Jay has raised her, looks at her. Shirin rushes towards her in concern. Meena"
Rockstar,,Jay,male,"Heer, lying on the hospital cot, instinctively look away as Shirin and Jay come"
Rockstar,,Jay,male,Jay is looking serious. Shirin smiles.
Rockstar,,Jay,male,"Jay looks up from his papers, sitting on a chair in front."
Rockstar,,Jordan,male,Jordan’s guitar charges back into the soundtrack.
Rockstar,,Jay,male,"Heer, on a wheel-chair, at the departure lounge of the Prague airport. Jay is"
Rockstar,,Jay,male,Jay sipping tea in a lounge room of Heer’s house in Delhi.
Rockstar,,Mandy,female,"One of them, shouting the loudest, is Mandy, Heer’s sister. Sound returns"
Rockstar,,Jordan,male,"Jordan goes close to her, kneels. More cheer of the audience."
Rockstar,,Mandy,female,"She looks around in the room. Mandy is there, on the other side of the bed."
Rockstar,,Jordan,male,"Mandy stands. Jordan turns to see her, Heer looks."
Rockstar,,Jordan,male,Jordan comes out of the gate of Heer’s house. Mandy is there to drop him. The
Rockstar,,Jordan,male,"securitymen are trailing them. Jordan walks a few steps, blowing hot into his palms,"
Rockstar,,Tab tu,male,Aur jo na mari to…? Tujhe kuch bhi nahin hua to? Tab tu meri ho
Rockstar,,Jordan,male,(eyes closed) Jordan mujhe hug kar sakte ho…? Haan…? Hello…?
Rockstar,,Jordan,male,A back gate of the bungalow is opened. Jordan walks in.
Rockstar,,Mandy,female,Mandy gets Heer up a corridor.
Rockstar,,Mandy,female,Virath looks at Neena. Neena is looking at Heer and Jordan. Mandy is turned
Rockstar,,Jay,male,"Jay sits at a desk at his home in Prague. He is holding his phone, listening."
Rockstar,,Jay,male,Jay… Waqt aa gaya. Main hamesha khud se ladti rahi hoon… ki aisa
Rockstar,,Jay,male,"Jay hangs up, keeps the phone down, crosses his arms. Sits."
Rockstar,,Jordan,male,Jordan rouses from sleep in his car as a message beeps on his phone. He sees
Rockstar,,Jordan,male,Heer’s face as she sits in Jordan’s car. Jordan’s fingers are touching her face
Rockstar,,Mandy,female,She is watching Heer watch a comedy show on tv with Mandy. Heer is
Rockstar,,Jordan,male,Another day. Jordan’s car drives into the bungalow.
Rockstar,,Jordan,male,Heer is having breakfast with mother when she hears Jordan’s car. She springs
Rockstar,,Mandy,female,"Jordan and Mandy are inside the car too. Heer is grining from ear to ear,"
Rockstar,,Jordan,male,holding her orange ice candy and looking at the faces of people. Jordan tries to steer
Rockstar,,Jordan,male,"Jordan at the wheel, sees Khatana."
Rockstar,,Sunna,female,Sunna hi nahin hai isey… Samajh nahin aati karoon kya main iska?
Rockstar,,Kaisa lag,female,Himachal mein aapka swaagat hai. Kaisa lag raha hai yahan…?
Rockstar,,Jordan,male,"Jordan, aap log kab se saath hain…?"
Rockstar,,Jordan,male,Heer instinctively tries to shield herself from the cameras. Jordan rushes to her
Rockstar,,Jordan,male,continue on Heer and Jordan. Jordan is synged.
Rockstar,,Mandy,female,"other car, tries to take them inside. Mandy is to the side. Jordan is livid, is glaring at"
Rockstar,,Jordan,male,"Jordan’s livid face, as he is reclined on the bed."
Rockstar,,Jordan,male,hide behind Jordan. Jordan is charging at the press.
Rockstar,,Mandy,female,"Heer is standing in front of the small aircraft, ready to leave. Mandy is seen"
Rockstar,,Jordan,male,"getting into the aircraft. Jordan is standing in front of Heer, cross."
Rockstar,,Jordan,male,"Sheena walks up with Khatana, annoyed. Jordan is standing on the side, doing"
Rockstar,,Mandy,female,"album. Heer looks towards Mandy, smiles. Then shows her arm, which has some"
Rockstar,,Mandy,female,first floor. Neena is standing near the dining table. Mandy and Virath are at the table.
Rockstar,,Didi ne,female,Didi ne kaha khaana oopar le aao…
Rockstar,,Mandy,female,(to Mandy) Jordan ka tour kab khatam ho raha hai?
Rockstar,,Mandy,female,"Wipe, another day. Mandy is sitting on Heer’s bed, watching tv. Heer is behind"
Rockstar,,Mandy,female,Mandy… Jordan ko phone karo. Usko bolo abhi aane.. Abhi…
Rockstar,,Mandy,female,her to the sensors. Mother and Mandy are standing there. Without looking at them Dr
Rockstar,,Jordan,male,"checking the battery in his receiver. Jordan turns, picks up the phone, sees the number,"
Rockstar,,Mandy,female,"It is Mandy, from outside the emergency at the hospital."
Rockstar,,Jordan,male,Jordan smashes the receiver on the wall. The room is in shock.
Rockstar,,Jordan,male,He sees Jordan coming out of the green room and striding past him.
Rockstar,,Jordan,male,"Some time later. Jordan sitting on the same bench. Khatana is standing nearby,"
Rockstar,,Jordan,male,"Two policemen walk to Jordan. Jordan looks up at them. Flash, flash, flash."
Rockstar,,Mandy,female,"We move through the entrance of the ICU. Virath, Mandy and Neena are seen"
Rockstar,,Jordan,male,Sheena takes Jordan ahead. Jordan looks.
Rockstar,,Jordan,male,Jordan comes into Heer’s section wearing a gown and mask. There is sound of
Rockstar,,Jordan,male,"Jordan moves up to Heer, as though trying to recognize her. The nurse walks"
Rockstar,,Jordan,male,Jordan keeps his head down and moves through the crowd. The first journalist
Rockstar,,Jordan,male,"He holds Jordan’s arm. Jordan is walking up, without reacting."
